kode_kecamatan,kode_provinsi,kode_kabupaten,nama_kecamatan
"03","82","72","Oba"
"04","82","72","Tidore Selatan"
"05","82","72","Tidore Utara"
"06","82","72","Oba Tengah"
"07","82","72","Oba Selatan"
"08","82","72","Tidore Timur"
"01","91","03","Sentani"
"02","91","03","Sentani Timur"
"03","91","03","Depapre"
"04","91","03","Sentani Barat"
"05","91","03","Kemtuk"
"06","91","03","Kemtuk Gresi"
"07","91","03","Nimboran"
"08","91","03","Nimbokrang"
"09","91","03","Unurum Guay"
"10","91","03","Demta"
"11","91","03","Kaureh"
"12","91","03","Ebungfao"
"13","91","03","Waibu"
"14","91","03","Nambluong"
"15","91","03","Yapsi"
"16","91","03","Airu"
"17","91","03","Raveni Rara"
"18","91","03","Gresi Selatan"
"19","91","03","Yokari"
"01","91","05","Yapen Selatan"
"02","91","05","Yapen Barat"
"03","91","05","Yapen Timur"
"04","91","05","Angkaisera"
"05","91","05","Poom"
"06","91","05","Kosiwo"
"07","91","05","Yapen Utara"
"08","91","05","Raimbawi"
"09","91","05","Teluk Ampimoi"
"10","91","05","Kepulauan Ambai"
"11","91","05","Wonawa"
"12","91","05","Windesi"
"13","91","05","Pulau Kurudu"
"14","91","05","Pulau Yerui"
"15","91","05","Anotaurei"
"16","91","05","Yawakukat"
"17","91","05","Nusawani"
"01","91","06","Biak Kota"
"02","91","06","Biak Utara"
"03","91","06","Biak Timur"
"04","91","06","Numfor Barat"
"05","91","06","Numfor Timur"
"08","91","06","Biak Barat"
"09","91","06","Warsa"
"10","91","06","Padaido"
"11","91","06","Yendidori"
"12","91","06","Samofa"
"13","91","06","Yawosi"
"14","91","06","Andey"
"15","91","06","Swandiwe"
"16","91","06","Bruyadori"
"17","91","06","Orkeri"
"18","91","06","Poiru"
"19","91","06","Aimando Padaido"
"20","91","06","Oridek"
"21","91","06","Bondifuar"
"01","91","10","Sarmi"
"02","91","10","Tor Atas"
"03","91","10","Pantai Barat"
"04","91","10","Pantai Timur"
"05","91","10","Bonggo"
"09","91","10","Apawer Hulu"
"12","91","10","Sarmi Selatan"
"13","91","10","Sarmi Timur"
"14","91","10","Pantai Timur Bagian Barat"
"15","91","10","Bonggo Timur"
"01","91","11","Waris"
"02","91","11","Arso"
"03","91","11","Senggi"
"04","91","11","Web"
"05","91","11","Skanto"
"06","91","11","Arso Timur"
"07","91","11","Towe"
"08","91","11","Arso Barat"
"09","91","11","Mannem"
"10","91","11","Yaffi"
"11","91","11","Kaisenar"
"01","91","15","Waropen Bawah"
"03","91","15","Masirei"
"07","91","15","Risei Sayati"
"08","91","15","Urei Faisei"
"09","91","15","Inggerus"
"10","91","15","Kirihi"
"11","91","15","Oudate"
"12","91","15","Wapoga"
"13","91","15","Demba"
"14","91","15","Wonti"
"15","91","15","Soyoi Mambai"
"01","91","19","Supiori Selatan"
"02","91","19","Supiori Utara"
"03","91","19","Supiori Timur"
"04","91","19","Kepulauan Aruri"
"05","91","19","Supiori Barat"
"01","91","20","Mamberamo Tengah"
"02","91","20","Mamberamo Hulu"
"03","91","20","Rufaer"
"04","91","20","Mamberamo Tengah Timur"
"05","91","20","Mamberamo Hilir"
"06","91","20","Waropen Atas"
"07","91","20","Benuki"
"08","91","20","Sawai"
"01","91","71","Jayapura Utara"
"02","91","71","Jayapura Selatan"
"03","91","71","Abepura"
"04","91","71","Muara Tami"
"05","91","71","Heram"
"03","92","02","Warmare"
"04","92","02","Prafi"
"05","92","02","Masni"
"12","92","02","Manokwari Barat"
"13","92","02","Manokwari Timur"
"14","92","02","Manokwari Utara"
"15","92","02","Manokwari Selatan"
"17","92","02","Tanah Rubuh"
"21","92","02","Sidey"
"31","92","02","Aimasi"
"32","92","02","Mokwam"
"33","92","02","Masni Utara"
"34","92","02","Wasirawi"
"35","92","02","Moruj Mega"
"01","92","03","Fak-Fak"
"02","92","03","Fak-Fak Barat"
"03","92","03","Fak-Fak Timur"
"04","92","03","Kokas"
"05","92","03","Fak-Fak Tengah"
"06","92","03","Karas"
"07","92","03","Bomberay"
"08","92","03","Kramongmongga"
"09","92","03","Teluk Patipi"
"10","92","03","Pariwari"
"11","92","03","Wartutin"
"12","92","03","Fakfak Timur Tengah"
"13","92","03","Arguni"
"14","92","03","Mbahamdandara"
"15","92","03","Kayauni"
"16","92","03","Furwagi"
"17","92","03","Tomage"
"01","92","06","Bintuni"
"02","92","06","Merdey"
"03","92","06","Babo"
"04","92","06","Aranday"
"05","92","06","Moskona Selatan"
"06","92","06","Moskona Utara"
"07","92","06","Wamesa"
"08","92","06","Fafurwar"
"09","92","06","Tembuni"
"10","92","06","Kuri"
"11","92","06","Manimeri"
"12","92","06","Tuhiba"
"13","92","06","Dataran Beimes"
"14","92","06","Sumuri"
"15","92","06","Kaitaro"
"16","92","06","Aroba"
"17","92","06","Masyeta"
"18","92","06","Biscoop"
"19","92","06","Tomu"
"20","92","06","Kamundan"
"21","92","06","Weriagar"
"22","92","06","Moskona Barat"
"23","92","06","Meyado"
"24","92","06","Moskona Timur"
"01","92","07","Wasior"
"02","92","07","Windesi"
"03","92","07","Teluk Duairi"
"04","92","07","Wondiboy"
"05","92","07","Wamesa"
"06","92","07","Rumberpon"
"07","92","07","Naikere"
"08","92","07","Rasiei"
"09","92","07","Kuri Wamesa"
"10","92","07","Roon"
"11","92","07","Roswar"
"12","92","07","Nikiwar"
"13","92","07","Soug Jaya"
"01","92","08","Kaimana"
"02","92","08","Buruway"
"03","92","08","Teluk Arguni Atas"
"04","92","08","Teluk Etna"
"05","92","08","Kambrau"
"06","92","08","Teluk Arguni Bawah"
"07","92","08","Yamor"
"01","92","11","Ransiki"
"02","92","11","Oransbari"
"03","92","11","Neney"
"04","92","11","Dataran Isim"
"05","92","11","Momi Waren"
"06","92","11","Tahota"
"01","92","12","Anggi"
"02","92","12","Anggi Gida"
"03","92","12","Membey"
"04","92","12","Sururey"
"05","92","12","Didohu"
"06","92","12","Taige"
"07","92","12","Catubouw"
"08","92","12","Testega"
"09","92","12","Minyambaouw"
"10","92","12","Hingk"
"01","93","01","Merauke"
"02","93","01","Muting"
"03","93","01","Okaba"
"04","93","01","Kimaam"
"05","93","01","Semangga"
"06","93","01","Tanah Miring"
"07","93","01","Jagebob"
"08","93","01","Sota"
"09","93","01","Ulilin"
"10","93","01","Elikobal"
"11","93","01","Kurik"
"12","93","01","Naukenjerai"
"13","93","01","Animha"
"14","93","01","Malind"
"15","93","01","Tubang"
"16","93","01","Ngguti"
"17","93","01","Kaptel"
"18","93","01","Tabonji"
"19","93","01","Waan"
"20","93","01","Ilwayab"
"21","93","01","Padua"
"22","93","01","Kontuar"
"01","93","02","Mandobo"
"02","93","02","Mindiptana"
"03","93","02","Waropko"
"04","93","02","Kouh"
"05","93","02","Jair"
"06","93","02","Bomakia"
"07","93","02","Kombut"
"08","93","02","Iniyandit"
"09","93","02","Arimop"
"10","93","02","Fofi"
"11","93","02","Ambatkwi"
"12","93","02","Manggelum"
"13","93","02","Firiwage"
"14","93","02","Yaniruma"
"15","93","02","Subur"
"16","93","02","Kombay"
"17","93","02","Ninati"
"18","93","02","Sesnuk"
"19","93","02","Ki"
"20","93","02","Kawagit"
"01","93","03","Obaa"
"02","93","03","Mambioman Bapai"
"03","93","03","Citak-Mitak"
"04","93","03","Edera"
"05","93","03","Haju"
"06","93","03","Assue"
"07","93","03","Kaibar"
"08","93","03","Passue"
"09","93","03","Minyamur"
"10","93","03","Venaha"
"11","93","03","Syahcame"
"12","93","03","Yakomi"
"13","93","03","Bamgi"
"14","93","03","Passue Bawah"
"15","93","03","Ti Zain"
"01","93","04","Agats"
"02","93","04","Atsj"
"03","93","04","Sawa Erma"
"04","93","04","Akat"
"05","93","04","Fayit"
"06","93","04","Pantai Kasuari"
"07","93","04","Suator"
"08","93","04","Suru-suru"
"09","93","04","Kolf Braza"
"10","93","04","Unir Sirau"
"11","93","04","Joerat"
"12","93","04","Pulau Tiga"
"13","93","04","Jetsy"
"14","93","04","Der Koumur"
"15","93","04","Kopay"
"16","93","04","Safan"
"17","93","04","Sirets"
"18","93","04","Ayib"
"19","93","04","Betcbamu"
"20","93","04","Joutu"
"21","93","04","Aswi"
"22","93","04","Awyu"
"23","93","04","Koroway Buluanop"
"24","93","04","Tomor Birip"
"25","93","04","Sor Ep"
"01","94","01","Nabire"
"02","94","01","Napan"
"03","94","01","Yaur"
"04","94","01","Uwapa"
"05","94","01","Wanggar"
"06","94","01","Siriwo"
"07","94","01","Makimi"
"08","94","01","Teluk Umar"
"09","94","01","Teluk Kimi"
"10","94","01","Yaro"
"11","94","01","Wapoga"
"12","94","01","Nabire Barat"
"13","94","01","Moora"
"14","94","01","Dipa"
"15","94","01","Menou"
"01","94","02","Mulia"
"02","94","02","Ilu"
"03","94","02","Fawi"
"04","94","02","Mewoluk"
"05","94","02","Yamo"
"06","94","02","Nume"
"07","94","02","Torere"
"08","94","02","Tingginambut"
"09","94","02","Pagaleme"
"10","94","02","Gurage"
"11","94","02","Irimuli"
"12","94","02","Muara"
"13","94","02","Ilamburawi"
"14","94","02","Yambi"
"15","94","02","Lumo"
"16","94","02","Molanikime"
"17","94","02","Dokome"
"18","94","02","Kalome"
"19","94","02","Wanwi"
"20","94","02","Yamoneri"
"21","94","02","Waegi"
"22","94","02","Nioga"
"23","94","02","Gubume"
"24","94","02","Taganombak"
"25","94","02","Dagai"
"26","94","02","Kiyage"
"01","94","03","Paniai Timur"
"02","94","03","Paniai Barat"
"03","94","03","Aradide"
"04","94","03","Bogabaida"
"05","94","03","Bibida"
"06","94","03","Dumadama"
"07","94","03","Siriwo"
"08","94","03","Kebo"
"09","94","03","Yatamo"
"10","94","03","Ekadide"
"11","94","03","Wegee Muka"
"12","94","03","Wegee Bino"
"13","94","03","Pugo Dagi"
"14","94","03","Muye"
"15","94","03","Nakama"
"16","94","03","Teluk Deya"
"17","94","03","Yagai"
"18","94","03","Youtadi"
"19","94","03","Baya Biru"
"20","94","03","Deiyai Miyo"
"21","94","03","Dogomo"
"22","94","03","Aweida"
"23","94","03","Topiyai"
"24","94","03","Fajar Timur"
"01","94","04","Mimika Baru"
"02","94","04","Agimuga"
"03","94","04","Mimika Timur"
"04","94","04","Mimika Barat"
"05","94","04","Jita"
"06","94","04","Jila"
"07","94","04","Mimika Timur Jauh"
"08","94","04","Mimika Tengah"
"09","94","04","Kuala Kencana"
"10","94","04","Tembagapura"
"11","94","04","Mimika Barat Jauh"
"12","94","04","Mimika Barat Tengah"
"13","94","04","Kwamki Narama"
"14","94","04","Hoya"
"15","94","04","Iwaka"
"16","94","04","Wania"
"17","94","04","Amar"
"18","94","04","Alama"
"01","94","05","Ilaga"
"02","94","05","Wangbe"
"03","94","05","Beoga"
"04","94","05","Doufo"
"05","94","05","Pogoma"
"06","94","05","Sinak"
"07","94","05","Agandugume"
"08","94","05","Gome"
"09","94","05","Dervos"
"10","94","05","Beoga Barat"
"11","94","05","Beoga Timur"
"12","94","05","Ogamanim"
"13","94","05","Kembru"
"14","94","05","Bina"
"15","94","05","Sinak Barat"
"16","94","05","Mage'abume"
"17","94","05","Yugumuak"
"18","94","05","Ilaga Utara"
"19","94","05","Mabugi"
"20","94","05","Omukia"
"21","94","05","Lambewi"
"22","94","05","Oneri"
"23","94","05","Amungkalpia"
"24","94","05","Gome Utara"
"25","94","05","Erelmakawia"
"01","94","06","Kamu"
"02","94","06","Mapia"
"03","94","06","Piyaiye"
"04","94","06","Kamu Utara"
"05","94","06","Sukikai Selatan"
"06","94","06","Mapia Barat"
"07","94","06","Kamu Selatan"
"08","94","06","Kamu Timur"
"09","94","06","Mapia Tengah"
"10","94","06","Dogiyai"
"01","94","07","Sugapa"
"02","94","07","Homeyo"
"03","94","07","Wandai"
"04","94","07","Biandoga"
"05","94","07","Agisiga"
"06","94","07","Hitadipa"
"07","94","07","Ugimba"
"08","94","07","Tomosiga"
"01","94","08","Tigi"
"02","94","08","Tigi Timur"
"03","94","08","Bowobado"
"04","94","08","Tigi Barat"
"05","94","08","Kapiraya"
"01","95","01","Wamena"
"02","95","01","Kurulu"
"03","95","01","Asologaima"
"04","95","01","Hubikosi"
"05","95","01","Bolakme"
"06","95","01","Walelagama"
"07","95","01","Musatfak"
"08","95","01","Wolo"
"09","95","01","Asolokobal"
"10","95","01","Pelebaga"
"11","95","01","Yalengga"
"12","95","01","Trikora"
"13","95","01","Napua"
"14","95","01","Walaik"
"15","95","01","Wouma"
"16","95","01","Hubikiak"
"17","95","01","Ibele"
"18","95","01","Taelarek"
"19","95","01","Itlay Hisage"
"20","95","01","Siepkosi"
"21","95","01","Usilimo"
"22","95","01","Wita Waya"
"23","95","01","Libarek"
"24","95","01","Wadangku"
"25","95","01","Pisugi"
"26","95","01","Koragi"
"27","95","01","Tagime"
"28","95","01","Molagalome"
"29","95","01","Tagineri"
"30","95","01","Silo Karno Doga"
"31","95","01","Piramid"
"32","95","01","Muliama"
"33","95","01","Bugi"
"34","95","01","Bpiri"
"35","95","01","Welesi"
"36","95","01","Asotipo"
"37","95","01","Maima"
"38","95","01","Popugoba"
"39","95","01","Wame"
"40","95","01","Wesaput"
"01","95","02","Oksibil"
"02","95","02","Kiwirok"
"03","95","02","Okbibab"
"04","95","02","Iwur"
"05","95","02","Batom"
"06","95","02","Borme"
"07","95","02","Kiwirok Timur"
"08","95","02","Aboy"
"09","95","02","Pepera"
"10","95","02","Bime"
"11","95","02","Alemsom"
"12","95","02","Okbape"
"13","95","02","Kalomdol"
"14","95","02","Oksop"
"15","95","02","Serambakon"
"16","95","02","Ok Aom"
"17","95","02","Kawor"
"18","95","02","Awinbon"
"19","95","02","Tarup"
"20","95","02","Okhika"
"21","95","02","Oksamol"
"22","95","02","Oklip"
"23","95","02","Okbemtau"
"24","95","02","Oksebang"
"25","95","02","Okbab"
"26","95","02","Batani"
"27","95","02","Weime"
"28","95","02","Murkim"
"29","95","02","Mofinop"
"30","95","02","Jetfa"
"31","95","02","Teiraplu"
"32","95","02","Eipumek"
"33","95","02","Pamek"
"34","95","02","Nongme"
"01","95","03","Kurima"
"02","95","03","Anggruk"
"03","95","03","Ninia"
"04","95","03","Silimo"
"05","95","03","Samenage"
"06","95","03","Nalca"
"07","95","03","Dekai"
"08","95","03","Obio"
"09","95","03","Suru Suru"
"10","95","03","Wusama"
"11","95","03","Amuma"
"12","95","03","Musaik"
"13","95","03","Pasema"
"14","95","03","Hogio"
"15","95","03","Mugi"
"16","95","03","Soba"
"17","95","03","Werima"
"18","95","03","Tangma"
"19","95","03","Ukha"
"20","95","03","Panggema"
"21","95","03","Kosarek"
"22","95","03","Nipsan"
"23","95","03","Ubahak"
"24","95","03","Pronggoli"
"25","95","03","Walma"
"26","95","03","Yahuliambut"
"27","95","03","Hereapini"
"28","95","03","Ubalihi"
"29","95","03","Talambo"
"30","95","03","Puldama"
"31","95","03","Endomen"
"32","95","03","Kona"
"33","95","03","Dirwemna"
"34","95","03","Holuwon"
"35","95","03","Lolat"
"36","95","03","Soloikma"
"37","95","03","Sela"
"38","95","03","Korupun"
"39","95","03","Langda"
"40","95","03","Bomela"
"41","95","03","Suntamon"
"42","95","03","Seradala"
"43","95","03","Sobaham"
"44","95","03","Kabianggama"
"45","95","03","Kwelamdua"
"46","95","03","Kwikma"
"47","95","03","Hilipuk"
"48","95","03","Duram"
"49","95","03","Yogosem"
"50","95","03","Kayo"
"51","95","03","Sumo"
"01","95","04","Karubaga"
"02","95","04","Bokondini"
"03","95","04","Kanggime"
"04","95","04","Kembu"
"05","95","04","Goyage"
"06","95","04","Wunim"
"07","95","04","Wina"
"08","95","04","Umagi"
"09","95","04","Panaga"
"10","95","04","Woniki"
"11","95","04","Kubu"
"12","95","04","Konda/Kondaga"
"13","95","04","Nelawi"
"14","95","04","Kuari"
"15","95","04","Bokoneri"
"16","95","04","Bewani"
"17","95","04","Nabunage"
"18","95","04","Gilubandu"
"19","95","04","Nunggawi"
"20","95","04","Gundagi"
"21","95","04","Numba"
"22","95","04","Timori"
"23","95","04","Dundu"
"24","95","04","Geya"
"25","95","04","Egiam"
"26","95","04","Poganeri"
"27","95","04","Kamboneri"
"28","95","04","Airgaram"
"29","95","04","Wari/Taiyeve II"
"30","95","04","Dow"
"31","95","04","Tagineri"
"32","95","04","Yuneri"
"33","95","04","Wakuwo"
"34","95","04","Gika"
"35","95","04","Telenggeme"
"36","95","04","Anawi"
"37","95","04","Wenam"
"38","95","04","Wugi"
"39","95","04","Danime"
"40","95","04","Tagime"
"41","95","04","Kai"
"42","95","04","Aweku"
"43","95","04","Bogonuk"
"44","95","04","Li Anogomma"
"45","95","04","Biuk"
"46","95","04","Yuko"
"01","95","05","Kobakma"
"02","95","05","Kelila"
"03","95","05","Eragayam"
"04","95","05","Megambilis"
"05","95","05","Ilugwa"
"01","95","06","Elelim"
"02","95","06","Apalapsili"
"03","95","06","Abenaho"
"04","95","06","Benawa"
"05","95","06","Welarek"
"01","95","07","Tiom"
"02","95","07","Pirime"
"03","95","07","Makki"
"04","95","07","Gamelia"
"05","95","07","Dimba"
"06","95","07","Melagineri"
"07","95","07","Balingga"
"08","95","07","Tiomneri"
"09","95","07","Kuyawage"
"10","95","07","Poga"
"11","95","07","Niname"
"12","95","07","Nogi"
"13","95","07","Yiginua"
"14","95","07","Tiom Ollo"
"15","95","07","Yugungwi"
"16","95","07","Mokoni"
"17","95","07","Wereka"
"18","95","07","Milimbo"
"19","95","07","Wiringgambut"
"20","95","07","Gollo"
"21","95","07","Awina"
"22","95","07","Ayumnati"
"23","95","07","Wano Barat"
"24","95","07","Goa Balim"
"25","95","07","Bruwa"
"26","95","07","Balingga Barat"
"27","95","07","Gupura"
"28","95","07","Kolawa"
"29","95","07","Gelok Beam"
"30","95","07","Kuly Lanny"
"31","95","07","Lannyna"
"32","95","07","Karu"
"33","95","07","Yiluk"
"34","95","07","Guna"
"35","95","07","Kelulome"
"36","95","07","Nikogwe"
"37","95","07","Muara"
"38","95","07","Buguk Gona"
"39","95","07","Melagi"
"01","95","08","Kenyam"
"02","95","08","Mapenduma"
"03","95","08","Yigi"
"04","95","08","Wosak"
"05","95","08","Geselma"
"06","95","08","Mugi"
"07","95","08","Mbuwa"
"08","95","08","Gearek"
"09","95","08","Koroptak"
"10","95","08","Kegayem"
"11","95","08","Paro"
"12","95","08","Mebarok"
"13","95","08","Yenggelo"
"14","95","08","Kilmid"
"15","95","08","Alama"
"16","95","08","Yal"
"17","95","08","Mam"
"18","95","08","Dal"
"19","95","08","Nirkuri"
"20","95","08","Inikgal"
"21","95","08","Iniye"
"22","95","08","Mbulmu Yalma"
"23","95","08","Mbua Tengah"
"24","95","08","Embetpen"
"25","95","08","Kora"
"26","95","08","Wusi"
"27","95","08","Pija"
"28","95","08","Moba"
"29","95","08","Wutpaga"
"30","95","08","Nenggeagin"
"31","95","08","Krepkuri"
"32","95","08","Pasir Putih"
"01","96","01","Makbon"
"02","96","01","Beraur"
"03","96","01","Salawati"
"04","96","01","Seget"
"05","96","01","Aimas"
"06","96","01","Klamono"
"07","96","01","Sayosa"
"08","96","01","Segun"
"09","96","01","Mayamuk"
"10","96","01","Salawati Selatan"
"11","96","01","Klabot"
"12","96","01","Klawak"
"13","96","01","Maudus"
"14","96","01","Mariat"
"15","96","01","Klayili"
"16","96","01","Klaso"
"17","96","01","Moisegen"
"18","96","01","Sorong"
"19","96","01","Bagun"
"20","96","01","Wemak"
"21","96","01","Sunook"
"22","96","01","Buk"
"23","96","01","Saengkeduk"
"24","96","01","Malabotom"
"25","96","01","Konhir"
"26","96","01","Klasafet"
"27","96","01","Hobard"
"28","96","01","Salawati Tengah"
"29","96","01","Botain"
"30","96","01","Sayosa Timur"
"01","96","02","Teminabuan"
"02","96","02","Inanwatan"
"03","96","02","Sawiat"
"04","96","02","Kokoda"
"05","96","02","Moswaren"
"06","96","02","Seremuk"
"07","96","02","Wayer"
"08","96","02","Kais"
"09","96","02","Konda"
"10","96","02","Matemani"
"11","96","02","Kokoda Utara"
"12","96","02","Saifi"
"13","96","02","Fokour"
"14","96","02","Salkma"
"15","96","02","Kais Darat"
"01","96","03","Misool (Misool Utara)"
"02","96","03","Waigeo Utara"
"03","96","03","Waigeo Selatan"
"04","96","03","Salawati Utara"
"05","96","03","Ayau"
"06","96","03","Misool Timur"
"07","96","03","Waigeo Barat"
"08","96","03","Waigeo Timur"
"09","96","03","Teluk Mayalibit"
"10","96","03","Kofiau"
"11","96","03","Meos Mansar"
"12","96","03","Misool Selatan"
"13","96","03","Warwarbomi"
"14","96","03","Waigeo Barat Kepulauan"
"15","96","03","Misool Barat"
"16","96","03","Kepulauan Sembilan"
"17","96","03","Kota Waisai"
"18","96","03","Tiplol Mayalibit"
"19","96","03","Batanta Utara"
"20","96","03","Salawati Barat"
"21","96","03","Salawati Tengah"
"22","96","03","Supnin"
"23","96","03","Kepulauan Ayau"
"24","96","03","Batanta Selatan"
"01","96","04","Fef"
"02","96","04","Miyah"
"03","96","04","Yembun"
"04","96","04","Kwoor"
"05","96","04","Sausapor"
"06","96","04","Abun"
"07","96","04","Syujak"
"08","96","04","Moraid"
"09","96","04","Kebar"
"10","96","04","Amberbaken"
"11","96","04","Senopi"
"12","96","04","Mubrani"
"13","96","04","Bikar"
"14","96","04","Bamusbama"
"15","96","04","Ases"
"16","96","04","Miyah Selatan"
"17","96","04","Ireres"
"18","96","04","Tobouw"
"19","96","04","Wilhem Roumbouts"
"20","96","04","Tinggouw"
"21","96","04","Kwesefo"
"22","96","04","Mawabuan"
"23","96","04","Kebar Timur"
"24","96","04","Kebar Selatan"
